h_abuse_sum,abuse,followers_count,friends_count,friends_to_followers,followers_to_friends,account_verified,favorites_tweets,retweeted,retweet_count,tweet_sensitive,account_lists,mention_count,hashtag_count,age_of_account,recent_account,ratio_follows_sent,ratio_follows_received,mentions_over_tweets,replies_over_users,tweets_per_day,mentions_per_day,badwords,mutual_followers,mutual_followees,mutual_followers_followees,mutual_followees_followers,tweet_invasive
-8,0,871,345,0.396096,2.52464,f,69540,0,0,f,10,8,0,1413,0,0.244161,0.616419,8,2,0.000707714,0.00566171,1,3.31675569087698e-09,0,0,0.000228050171037628,1
-7,0,909,1132,1.24532,0.803004,f,66674,0,0,f,19,8,0,1982,0,0.57114,0.458628,8,6,0.0025227,0.0201816,1,0,0,0,0.0002,1
-5,0,2949,851,0.288572,3.46533,f,54627,0,0,f,23,8,0,1118,0,0.761181,2.63775,0.953554,14,2.86941,2.73614,0,9.82700925979429e-10,0,0,6.75675675675676e-05,1
,,21,107,5.09524,0.196262,f,444,0,0,f,0,2,0,56,0,1.91071,0.375,2,0,0.0178571,0.0357143,0,0,0,0,0,1
,,193381,2947,0.0152393,65.6196,f,6624,0,0,f,3550,1,0,2920,0,1.00925,66.2264,1,0,0.000342466,0.000342466,0,1.10715887764857e-08,0,0,1.84918841175262e-05,1
,,54,72,1.33333,0.75,f,398,0,1,t,0,1,0,2637,0,0.0273038,0.0204778,1,0,0.000379219,0.000379219,0,4.61713450936366e-08,0,0,0.00317460317460317,1
,,1,4,4,0.25,f,3,0,0,f,0,1,0,1,1,4,1,1,0,1,1,0,0,0,0,0,1
,,5,20,4,0.25,f,144,0,0,t,1,1,0,1817,0,0.0110072,0.00275179,1,0,0.000550358,0.000550358,0,0,0,0,0.00232558139534884,1
-5,0,183,312,1.70492,0.586538,f,1245,0,0,f,1,2,0,1354,0,0.230428,0.135155,2,0,0.000738552,0.0014771,0,0,0,0,0.00222222222222222,1
,,98,77,0.785714,1.27273,f,365,0,0,t,0,1,0,237,0,0.324895,0.413502,1,0,0.00421941,0.00421941,0,3.21413783524763e-08,0,0,0,1
,,20,238,11.9,0.0840336,f,43,0,0,t,0,1,0,600,0,0.396667,0.0333333,1,0,0.00166667,0.00166667,0,1.26469336560831e-07,0,0,0,1
,,3937,412,0.104648,9.55583,f,9251,0,0,t,235,1,0,2478,0,0.166263,1.58878,1,0,0.000403551,0.000403551,0,8.60590160029322e-09,0,0,0.000443786982248521,1
,,523,387,0.739962,1.35142,f,9072,0,0,t,3,1,0,1587,0,0.243856,0.329553,1,0,0.00063012,0.00063012,0,0,0,0,0,1
,,1771,1788,1.0096,0.990492,f,5128,0,0,f,39,1,0,2396,0,0.746244,0.739149,1,0,0.000417362,0.000417362,1,7.65875392548475e-09,0,0,0.000526592943654555,1
,,307,297,0.967427,1.03367,f,2552,0,0,t,10,1,0,3143,0,0.0944957,0.0976774,1,1,0.000318167,0.000318167,0,8.61156337766183e-08,0,0,0.00263157894736842,1
-1,,4,221,55.25,0.0180995,f,13,0,0,f,2,1,0,60,0,3.68333,0.0666667,1,2,0.0333333,0.0333333,0,5.48829196396058e-08,0,0,0.00566037735849057,1
,,7,75,10.7143,0.0933333,f,8,0,0,f,1,1,0,93,0,0.806452,0.0752688,1,0,0.0107527,0.0107527,1,0,0,0,0,1
-5,0,855,1021,1.19415,0.837414,f,182,0,0,f,67,2,0,3214,0,0.317673,0.266024,2,0,0.000311139,0.000622278,0,3.36276848658856e-09,0,0,0.00115606936416185,1
0,,50,81,1.62,0.617284,f,2695,0,0,t,3,3,3,445,0,0.182022,0.11236,3,0,0.00224719,0.00674157,0,1.91788664235106e-07,0,0,0,1
,,72,171,2.375,0.421053,f,1394,0,0,f,4,1,0,629,0,0.27186,0.114467,1,0,0.00158983,0.00158983,2,3.93080370391771e-08,0,0,0.0027027027027027,1
,,216,538,2.49074,0.401487,f,462,0,0,t,5,6,0,1940,0,0.27732,0.11134,6,0,0.000515464,0.00309278,1,1.4052148506759e-08,0,0,0.00386473429951691,1
,,446,466,1.04484,0.957082,f,7068,1,352,f,9,0,0,1555,0,0.299678,0.286817,0,0,0.000643087,0,0,1.15635330571345e-07,0,0,1.61501316235727e-05,1
,,113,123,1.0885,0.918699,f,24,0,0,t,3,1,0,2797,0,0.0439757,0.0404004,1,0,0.000357526,0.000357526,0,2.59713816151706e-08,0,0,0.00178571428571429,1
,,41,2,0.0487805,20.5,f,38,0,0,f,0,2,0,42,0,0.047619,0.97619,2.6,26,0.357143,0.928571,1,1.03885526460682e-07,0,0,0,1
1,,41,2,0.0487805,20.5,f,38,0,0,f,0,2,0,42,0,0.047619,0.97619,2.6,26,0.357143,0.928571,4,1.03885526460682e-07,0,0,0,1
2,1,41,2,0.0487805,20.5,f,38,0,0,f,0,3,0,42,0,0.047619,0.97619,2.6,26,0.357143,0.928571,0,1.03885526460682e-07,0,0,0,1
-1,,41,2,0.0487805,20.5,f,38,0,0,f,0,2,0,42,0,0.047619,0.97619,2.6,26,0.357143,0.928571,0,1.03885526460682e-07,0,0,0,1
,,195,196,1.00513,0.994898,f,1470,0,0,f,24,3,0,1303,0,0.150422,0.149655,3,0,0.00076746,0.00230238,1,1.23254014444877e-08,0,0,0,1
,,562,410,0.729537,1.37073,f,928,0,3,f,27,1,0,295,0,1.38983,1.90508,1,0,0.00338983,0.00338983,0,0,0,0,0,1
,,879,528,0.600683,1.66477,f,17323,0,0,f,17,3,0,1310,0,0.403053,0.670992,3,0,0.000763359,0.00229008,0,0,0,0,0,1
,,407238,4068,0.00998924,100.108,f,4265,0,0,f,5772,1,0,2378,0,1.71068,171.252,1,0,0.000420521,0.000420521,0,0,0,0,0,1
,,31056,3420,0.110124,9.0807,f,6049,0,0,f,771,1,0,898,0,3.80846,34.5835,1,0,0.00222717,0.00222717,0,0,0,0,0,1
,,31056,3420,0.110124,9.0807,f,6049,0,0,f,771,1,0,898,0,3.80846,34.5835,1,0,0.00222717,0.00222717,0,0,0,0,0,1
-5,0,714,1332,1.86555,0.536036,f,342,0,0,t,27,4,0,595,0,2.23866,1.2,4,1,0.00168067,0.00672269,0,0,0,0,0,1
,,2860,237,0.0828671,12.0675,f,159,0,6,t,95,1,0,1593,0,0.148776,1.79535,1,0,0.000627746,0.000627746,0,0,0,0,0,1
-5,0,1725,2351,1.3629,0.73373,f,5667,0,0,t,132,3,3,1601,0,1.46846,1.07745,3,0,0.00062461,0.00187383,0,0,0,0,0,1
,,638,360,0.564263,1.77222,f,1541,0,0,f,40,1,0,1469,0,0.245065,0.434309,1,0,0.000680735,0.000680735,0,0,0,0,0,1
,,73356,1304,0.0177763,56.2546,f,32916,0,0,f,2722,1,0,2696,0,0.48368,27.2092,1,0,0.00037092,0.00037092,0,0,0,0,0,1
,,1164,2555,2.19502,0.455577,f,32,0,0,t,24,3,2,147,0,17.381,7.91837,3.125,0,0.0544218,0.170068,0,0,0,0,0,1
-6,0,7806,12729,1.63067,0.613245,f,62,0,0,t,61,3,0,2674,0,4.76028,2.91922,3,0,0.000373972,0.00112191,0,0,0,0,0,1
-5,0,153,290,1.89542,0.527586,f,68,0,3,t,3,2,6,1107,0,0.261969,0.138211,2.25,0,0.00361337,0.00813008,0,0,0,0,0,1
-6,0,1164,2555,2.19502,0.455577,f,32,0,2,t,24,2,4,147,0,17.381,7.91837,3.125,0,0.0544218,0.170068,0,0,0,0,0,1
-4,0,1164,2555,2.19502,0.455577,f,32,0,1,t,24,2,0,147,0,17.381,7.91837,3.125,0,0.0544218,0.170068,0,0,0,0,0,1
,,1164,2555,2.19502,0.455577,f,32,0,9,t,24,2,3,147,0,17.381,7.91837,3.125,0,0.0544218,0.170068,0,0,0,0,0,1
-5,0,153,290,1.89542,0.527586,f,68,0,3,t,3,3,4,1107,0,0.261969,0.138211,2.25,0,0.00361337,0.00813008,0,0,0,0,0,1
-5,0,153,290,1.89542,0.527586,f,68,0,2,t,3,2,4,1107,0,0.261969,0.138211,2.25,0,0.00361337,0.00813008,0,0,0,0,0,1
-5,0,153,290,1.89542,0.527586,f,68,0,2,t,3,2,6,1107,0,0.261969,0.138211,2.25,0,0.00361337,0.00813008,0,0,0,0,0,1
-5,0,1164,2555,2.19502,0.455577,f,32,0,2,t,24,3,2,147,0,17.381,7.91837,3.125,0,0.0544218,0.170068,0,0,0,0,0,1
-5,0,347,504,1.45245,0.688492,f,92,0,0,f,17,3,0,867,0,0.581315,0.400231,2.5,0,0.0023068,0.00576701,0,0,0,0,0,1
-5,0,347,504,1.45245,0.688492,f,92,0,1,t,17,2,2,867,0,0.581315,0.400231,2.5,0,0.0023068,0.00576701,0,0,0,0,0,1
-5,0,1164,2555,2.19502,0.455577,f,32,0,5,t,24,3,3,147,0,17.381,7.91837,3.125,0,0.0544218,0.170068,0,0,0,0,0,1
-4,0,1164,2555,2.19502,0.455577,f,32,0,3,t,24,8,0,147,0,17.381,7.91837,3.125,0,0.0544218,0.170068,0,0,0,0,0,1
-5,0,462,2123,4.59524,0.217617,f,919,0,1,f,34,4,0,916,0,2.31769,0.504367,4,0,0.0010917,0.00436681,0,0,0,0,0,1
-4,0,8215,3636,0.442605,2.25935,f,30,0,0,t,538,3,0,2064,0,1.76163,3.98014,3,0,0.000484496,0.00145349,0,0,0,0,0,1
-5,0,1164,2555,2.19502,0.455577,f,32,0,2,t,24,2,2,147,0,17.381,7.91837,3.125,0,0.0544218,0.170068,0,0,0,0,0,1
,,7917,4996,0.631047,1.58467,f,1582,0,0,f,334,1,1,2140,0,2.33458,3.69953,1,0,0.00046729,0.00046729,0,8.39737273569326e-06,0,0,0,1
-5,0,498,1233,2.4759,0.403893,f,73,0,0,t,19,3,0,2487,0,0.495778,0.200241,3,0,0.000402091,0.00120627,0,3.97819946692127e-06,0,0,0,1
,,2339,1659,0.709277,1.40989,f,2981,0,4,t,152,1,0,2170,0,0.764516,1.07788,1,0,0.000460829,0.000460829,0,0,0,0,0,1
-5,0,3221,636,0.197454,5.06447,f,1585,0,0,f,69,2,0,1500,0,0.424,2.14733,2,5,0.00133333,0.00266667,0,0,0.000114825756779585,0,0,1
-6,0,2943,842,0.286103,3.49525,f,7461,0,0,f,71,2,0,1331,0,0.632607,2.21112,2,4,0.00150263,0.00300526,1,0,0.000104708338250656,0,0,1
-6,0,3221,636,0.197454,5.06447,f,1585,0,0,f,69,2,0,1500,0,0.424,2.14733,2,5,0.00133333,0.00266667,0,0,0.000114825756779585,0,0,1
-5,0,39,215,5.51282,0.181395,f,356,0,0,t,0,2,1,2432,0,0.0884046,0.0160362,2,0,0.000411184,0.000822368,0,0,2.9553920512268e-05,0,0,1
-5,0,638,751,1.17712,0.849534,f,52994,0,0,f,49,2,0,2654,0,0.282969,0.240392,2,0,0.00037679,0.000753579,0,0,3.38638672536404e-05,0,0,1
-5,0,905,1687,1.86409,0.536455,f,72,0,0,f,4,2,0,510,0,3.30784,1.77451,2,0,0.00196078,0.00392157,0,0,0,0,0,1
-2,0,73,285,3.90411,0.25614,f,2134,0,0,f,3,3,0,42,0,6.78571,1.7381,3,0,0.0238095,0.0714286,0,0,5.75916109755789e-06,0,0,1
-1,,138,453,3.28261,0.304636,f,575,0,0,f,2,3,0,1124,0,0.403025,0.122776,2.33333,4,0.00266904,0.00622776,1,0,0,0,0,1
-6,0,219,214,0.977169,1.02336,f,2682,0,0,f,9,2,0,1503,0,0.142382,0.145709,2,2,0.000665336,0.00133067,0,0,8.65244185335305e-05,0,0,1
,,182,573,3.14835,0.317627,f,2743,0,0,f,1,1,0,1345,0,0.426022,0.135316,1,0,0.000743494,0.000743494,1,0,5.52760719775917e-05,0,0,1
,,5104,1753,0.343456,2.91158,f,441,0,1,t,57,0,0,2131,0,0.822618,2.39512,0,0,0.000469263,0,0,0,5.34499958814215e-05,0,0,1
-6,0,138,453,3.28261,0.304636,f,575,0,0,f,2,2,0,1124,0,0.403025,0.122776,2.33333,4,0.00266904,0.00622776,0,0,0,0,0,1
-6,0,2552,2952,1.15674,0.864499,f,90129,0,0,f,79,2,0,2360,0,1.25085,1.08136,2,2,0.000423729,0.000847458,0,0,0,0,0,1
-6,0,138,453,3.28261,0.304636,f,575,0,0,f,2,2,1,1124,0,0.403025,0.122776,2.33333,4,0.00266904,0.00622776,0,0,0,0,0,1
,,361,374,1.03601,0.965241,f,444,0,0,f,24,1,1,502,0,0.74502,0.719123,1,0,0.00199203,0.00199203,0,0,3.91437175243692e-05,0,0,1
-5,0,2943,842,0.286103,3.49525,f,7461,0,0,f,71,2,0,1331,0,0.632607,2.21112,2,4,0.00150263,0.00300526,0,0,0.000104708338250656,0,0,1
,,150,268,1.78667,0.559702,f,3,0,0,f,0,1,0,301,0,0.890365,0.498339,1,0,0.00332226,0.00332226,0,0,7.21573607723724e-06,0,6.1126936195704e-06,1
,,492,1129,2.29472,0.435784,f,3483,0,0,f,75,1,0,2580,0,0.437597,0.190698,1,0,0.000387597,0.000387597,0,4.1378836520805e-05,4.35145172341223e-05,5.64525234277972e-05,0.000109584310183371,0
-5,0,13,57,4.38462,0.22807,f,116,0,0,f,0,3,0,759,0,0.0750988,0.0171278,3,1,0.00131752,0.00395257,0,0,0.000180877618203523,0,0.000278551532033426,1
,,13,133,10.2308,0.0977444,f,5,0,0,f,0,1,0,3,1,44.3333,4.33333,1,0,0.333333,0.333333,0,0,4.1574855527377e-05,0,0.000835654596100279,1
,,608,962,1.58224,0.632017,f,1019,0,0,f,42,1,1,1183,0,0.813187,0.513948,1,1,0.000845309,0.000845309,0,7.46500777604977e-05,0.000114160463948125,6.93129784220034e-05,0.000259923669082513,0
-4,0,2082,1004,0.482229,2.07371,f,786,0,3,t,114,2,0,2608,0,0.384969,0.798313,2,0,0.000383436,0.000766871,0,0.000114492006188757,0.000339501387411182,0.000121929145339541,0.000148326176804803,0
,,669,357,0.533632,1.87395,f,209,0,0,t,25,1,1,2494,0,0.143144,0.268244,1,0,0.000400962,0.000400962,0,8.22199383350463e-05,9.67672815997014e-05,9.21825213923569e-05,6.01190356906675e-05,0
-1,,140,864,6.17143,0.162037,f,957,0,0,f,10,2,1,886,0,0.975169,0.158014,2,0,0.00112867,0.00225734,0,0,3.23897130271426e-05,0,6.79393980569332e-05,1
,,14800,353,0.0238514,41.9263,f,580,0,0,t,416,1,0,980,0,0.360204,15.102,1,1,0.00102041,0.00102041,0,1.53539661565879e-05,0.000313853159277819,1.2758640424695e-05,1.70115205662601e-06,1
,,487,95,0.195072,5.12632,f,32,0,0,t,8,1,0,261,0,0.363985,1.8659,1,1,0.00383142,0.00383142,0,1.33380283193017e-05,0.000338066260987153,5.35172900984986e-06,3.5678193398999e-06,1
